GLYC3PDEHYDROGBIOSYN-CPLX			glycerol-3-phosphate dehydrogenase, biosynthetic	
AGMATIN-CPLX				
CPLX0-7669			ArgP DNA-binding transcriptional dual regulator	
GLUC1PADENYLTRANS-CPLX				
ACETYL-COA-CARBOXYLTRANSFER-CPLX				
CPLX0-7646			ribose pyranase	
FORMHYDROGI-CPLX			hydrogenase 1	HYD1, hydrogenase I, NiFe hydrogenase, hydrogen:menaquinone oxidoreductase, hydrogen oxidase, hydrogen:oxygen oxidoreductase
ABC-59-CPLX			YddO/YddP/YddQ/YddR/YddS ABC transporter	
CPLX0-7624			YhaV-PrlF toxin-antitoxin complex	
F-O-CPLX			ATP synthase F<sub>0</sub> complex	
ABC-40-CPLX			glycine betaine ABC transporter, non-osmoregulatory	
CPLX0-7536			FKBP-type peptidyl prolyl cis-trans isomerase	
DTDPRHAMSYNTHMULTI-CPLX				dTDP-L-rhamnose synthetase complex
ABC-21-CPLX			putative transporter complex, ABC superfamily	
CPLX0-7450			Flagellar Motor Switch Complex	
DGTPTRIPHYDRO-CPLX				
6PFK-1-CPX			6-phosphofructokinase I	PFK I
CPLX0-5			EntS-TolC Enterobactin Efflux Transport System	
CREC-CPLX			CreC sensory histidine kinase	
CPLX0-3952				
CPLX0-8207			periplasmic acid stress chaperone	
CPLX0-3929			D-arabinose 5-phosphate isomerase	
CPLX0-8186			L-galactitol-1-phosphate 5-dehydrogenase	
CPLX0-3761			DNA polymerase III, &beta; subunit	
CPLX0-8165			ssDNA-binding protein	SSB, DNA unwinding protein, helix destabilising protein, DNA melting protein
CPLX0-341			fused 4'-phosphopantothenoylcysteine decarboxylase and phosphopantothenoylcysteine synthetase	
CPLX0-8123			6-carboxy-5,6,7,8-tetrahydropterin synthase	
CPLX0-3108			ClpAXP	ATP-dependent endopeptidase Clp, ATP-dependent protease Clp
CPLX0-8104			methyl accepting chemotaxis protein - dipeptide sensing	
UPPSYN-CPLX			undecaprenyl diphosphate synthase	
CPLX0-2901			aspartate 1-decarboxylase	
CPLX0-8033				
CPLX0-8016				
TORS-CPLX			TorS sensory histidine kinase	
CPLX0-248			cysteine desulfurase	
CPLX0-7994			poly-&beta;-1,6-N-acetyl-D-glucosamine synthase	UDP-N-acetyl-D-glucosamine &beta;-1,6-N-acetyl-D-glucosaminyl transferase, PgaCD
SUCC-DEHASE			succinate:quinone oxidoreductase subcomplex	SQR
CPLX0-2361			DNA polymerase III, core enzyme	
CPLX0-7976			translocation and assembly module	TAM, TamAB
RIBONUCLEOSIDE-DIP-REDUCTI-CPLX			ribonucleoside diphosphate reductase 1	ribonucleotide reductase I, RDPR-I
CPLX0-2081			dihydroxyacetone kinase	DHAK, DHA kinase
CPLX0-7951			2-hydroxypentadienoate hydratase	
PRPPAMIDOTRANS-CPLX				
CPLX0-1683			cryptic adenine deaminase	
CPLX0-7928			RelB-antitoxin and DNA-binding transcriptional repressor	RelB
PHOR-CPLX			PhoR sensory histidine kinase	
CPLX0-1321			HflK-HflC complex; regulator of FtsH protease	HflA
CPLX0-7888			glutamate-pyruvate aminotransferase	
PC00010			LexA DNA-binding transcriptional repressor	LexA
CPLX-8401			5-dehydro-4-deoxy-<small>D</small>-glucuronate isomerase	
CPLX0-7841			sulfite reductase, flavoprotein subunit complex	
O-SUCCHOMOSERLYASE-CPLX				
CPLX-167			N-acetylglucosamine PTS permease	EII<sup>Nag</sup>, Enzyme II <sup>N-acetyl glucosamine</sup>, EIICBA<sup>Nag</sup>
CPLX0-7811			protoporphyrinogen oxidase	
NADH-DHI-CPLX			NADH:quinone oxidoreductase I	NDH-1, NADH dhI, complex I, NADH dehydrogenase I
CHORISMUTPREPHENDEHYDROG-CPLX			chorismate mutase / prephenate dehydrogenase	T-protein, chorismate mutase-prephenate dehydrogenase, chorismate mutase-prephenate:NAD+ oxidoreductase(decarboxylating)
CPLX0-7776			fructose-1,6-bisphosphatase	
LYXK-CPLX			L-xylulose kinase	
ATPF-CPLX			ATP synthase F<sub>0</sub> complex - b subunit	
CPLX0-7734			ArsR DNA-binding transcriptional repressor	
IMIDHISTID-CPLX				
ASP-SEMIALDEHYDE-DEHYDROGENASE-CPLX				
CPLX0-7713			DsdC DNA-binding transcriptional dual regulator	
GSP-CPLX			fused glutathionylspermidine amidase / glutathionylspermidine synthetase	
ANTHRANSYN-CPLX				
CPLX0-7691			isovaleryl-CoA dehydrogenase and DNA-binding transcriptional repressor	
GLUTDECARBOXB-CPLX				
ADHC-CPLX				
CPLX0-7666			CaiF transcriptional activator	
GCVP-CPLX				
ACETOLACTSYNII-CPLX				AHAS, AHAS II, acetohydroxy acid synthase II, acetohydroxybutanoate synthase II, acetolactate synthase II
CPLX0-7643			acetohydroxy acid isomeroreductase	2-hydroxy-3-ketol-acid reductoisomerase, &alpha;-acetohydroxy acid isomeroreductase, ketol acid reductoisomerase, dihydroxyisovalerate dehydrogenase (isomerizing), (R)-2,3-dihydroxy-3-methylbutanoate:NADP(+) oxidoreductase (isomerizing)
FORMATEDEHYDROGN-CPLX				Fdh-N, formate:menaquinone oxidoreductase
ABC-56-CPLX			aliphatic sulfonate ABC transporter	YcbE/YcbM ABC transporter, alkanesulfonate ABC transporter
CPLX0-7617			essential respiratory protein A	
ERYTH4PDEHYDROG-CPLX				
ABC-34-CPLX			glycerol-3-phosphate / glycerophosphodiester ABC transporter	
CPLX0-7533			outer membrane porin C	
DSBC-CPLX			protein disulfide isomerase/protein disulfide oxidoreductase - DsbC<sub>reduced</sub>	DsbC<sub>reduced</sub>, disulfide oxidoreductase 2
ABC-19-CPLX			molybdate ABC transporter	
CPLX0-7426			octaprenyl diphosphate synthase	
DEOA-CPLX				
3-ISOPROPYLMALISOM-CPLX			isopropylmalate isomerase	3-isopropylmalate dehydratase, &alpha;-isopropylmalate isomerase, &alpha;-IPM isomerase, IPMI, 3-isopropylmalate isomerase, 3-carboxy-3-hydroxy-isocaproate isomerase
CPLX0-3971			GDP-mannose hydrolase	
CPLX0-961			PspC transcriptional regulator; toxin of a PspC-PspB toxin-antitoxin pair	
CPLX0-3949			thiazole synthase	
CPLX0-8204			zinc responsive, periplasmic protein with chaperone activity	
CPLX0-3924			FKBP-type peptidyl-prolyl <i>cis-trans</i> isomerase (rotamase)	
CPLX0-8183				
CPLX0-3681				
CPLX0-8160				complex II, succinate-ubiquinone oxidoreductase, SQR, SdhCDAB, succinate dehydrogenase, succinate-Q reductase
CPLX0-3361			NADH:quinone oxidoreductase I, peripheral arm	soluble NADH dehydrogenase fragment, connecting fragment of NADH dehydrogenase I
CPLX0-8120			predicted ABC transporter ArtPQMI	
CPLX0-3102			ClpX ATP-dependent protease specificity component and chaperone	
CPLX0-8098				
UDPGLUCEPIM-CPLX				
CPLX0-2802			chaperone with DnaK; curved DNA-binding protein	
CPLX0-2641			molecular chaperone, HSP90 family	
CPLX0-8013				
THRS-CPLX				
CPLX0-2441			transcription termination factor Rho	
CPLX0-7990			dTDP-4-dehydro-6-deoxy-D-glucose transaminase	
SORB6PDEHYDROG-CPLX				
CPLX0-234				
CPLX0-7973			cell division factor ZapD	
RHAMNULPALDOL-CPLX				
CPLX0-201			fructose 6-phosphate aldolase 1	FSA 1
CPLX0-7946			ribosomal protein S6 modification protein	
PPPGPPHYDRO-CPLX				
CPLX0-1666			FadJ component of anaerobic fatty acid oxidation complex	
CPLX0-7922			cell division inhibitor, nucleoid occlusion	
PGLYCDEHYDROG-CPLX				
CPLX0-1242			MazE-MazF antitoxin/toxin complex and DNA-binding transcriptional repressor	MazE-MazF "addiction module", MazFE, MazEF
CPLX0-7882				
PC00004			CRP transcriptional dual regulator	CRP
CPLX-7524			allantoate amidohydrolase	
CPLX0-7837			PEP synthetase regulatory protein	
NRDF-CPLX			ribonucleoside-diphosphate reductase 2, &beta; subunit dimer	
CPLX-160			predicted PTS permease FrwCBD	EII<sup>Frw</sup>, Enzyme II<sup>Frw</sup>
CPLX0-7807			SdsRQP multidrug efflux system	
MUTHLS-CPLX			MutHLS complex, methyl-directed mismatch repair	
CFA-CPLX				
CPLX0-7760			aconitate hydratase 1	aconitase, isocitrate hydro-lyase
LYSDECARBOX-CPLX			lysine decarboxylase 1	
ATPASE-1-CPLX				
CPLX0-7731			PaaX DNA-binding transcriptional repressor	
HYDROG3-CPLX			hydrogenase 3	
ASNS-CPLX				
CPLX0-7710			MarR DNA-binding transcriptional repressor	
GMP-SYN-CPLX			GMP synthetase	
ANGLYC3PDEHYDROG-CPLX			glycerol-3-phosphate dehydrogenase, anaerobic	G3P dehydrogenase, sn-glycerol-3-phosphate:(acceptor) 2-oxidoreductase, glycerol-3-phosphate:menaquinone oxidoreductase
CPLX0-7686			cell division factor ZapB	
GLUTATHIONE-REDUCT-NADPH-CPLX				
ADENPRIBOSYLTRAN-CPLX				
CPLX0-7659			fused diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase	
GALACTURIDYLYLTRANS-CPLX			galactose-1-phosphate uridylyltransferase	
ABC-9-CPLX			ferric citrate ABC transporter	iron dicitrate ABC transporter, ferric dicitrate ABC transporter
CPLX0-7639			Fur-Fe<sup>2+</sup> DNA-binding transcriptional dual regulator	
FOLD-CPLX			bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase	
ABC-53-CPLX			LptBFG ABC transporter	
CPLX0-7614			ATP phosphoribosyltransferase	
ENTA-CPLX				
ABC-304-CPLX			leucine ABC transporter	
CPLX0-7529			capsular polysaccharide export apparatus	
DIMESULFREDUCT-CPLX				DMSO/TMAO reductase, menaquinol:dimethyl sulfoxide oxidoreductase
ABC-15-CPLX			branched chain amino acid ABC transporter	
CPLX0-7422			predicted rRNA methyltransferase	
DAPASYN-CPLX				
1-PFK				
CPLX0-3961			hydroxyisourate hydrolase / transthyretin-related protein	transthyretin-like protein (TLP), transthyretin-related protein (TRP)
CPLX0-901			tRNA-specific adenosine deaminase	
CPLX0-3941			phenylacetyl-CoA thioesterase	
CPLX0-8200				
CPLX0-3921			heat shock protein, hemimethylated DNA-binding protein	
CPLX0-8180			ClpB chaperone	
CPLX0-3621			replicative DNA helicase	DnaB
CPLX0-8157			osmotically inducible peroxiredoxin	
CPLX0-3281			RNase III	
CPLX0-3061			aminopeptidase A/I and DNA-binding transcriptional repressor	cytosol aminopeptidase, leucine aminopeptidase
CPLX0-8095			CP4-57 prophage; RNase LS, toxin of the RnlAB toxin-antitoxin system	
TYRB-DIMER			tyrosine aminotransferase	tyrosine aminotransferase,  tyrosine-repressible, PLP-dependent
CPLX0-2561			bacterial condensin MukBEF	
CPLX0-8010				
THREDEHYDCAT-CPLX			catabolic threonine dehydratase	biodegradative L-threonine dehydrase
CPLX0-2425			DNA gyrase	Topoisomerase II
CPLX0-7987			predicted enamine/imine deaminase	
SECE-G-Y-CPLX			SecYEG translocase	
CPLX0-230				
CPLX0-7963			multidrug / betaine / choline efflux transporter EmrE	
QUINOPRIBOTRANS-CPLX			quinolinate phosphoribosyltransferase	
CPLX0-1942			ferrichrome outer membrane transport complex	
CPLX0-7942			Grx4-BolA complex	
PKII-CPLX			pyruvate kinase II	pyruvate kinase A, type II pyruvate kinase
CPLX0-1601			putative selenate reductase	YnfFGH, YnfEFGH
CPLX0-7916			RcsB-BglJ DNA-binding transcriptional activator	RcsBgl
PDXK-CPLX			pyridoxal kinase I / hydroxymethylpyrimidine kinase	
CPLX0-1163			HslVU protease	ClpYQ protease, HslUV protease
CPLX0-7877				
PANTOTHENATE-KIN-CPLX				
CPLX-64				
CPLX0-7827			carboxylate-amine ligase	
NQOR-CPLX				
CPLX-157			glucose PTS permease	EII<sup>glc</sup>, enzyme II <sup>glc</sup>
CPLX0-7802			diguanylate cyclase	
METHYLENETHFREDUCT-CPLX				
CARBODEHYDRAT-CPLX			carbonic anhydrase 1	
CPLX0-7757			HipB antitoxin and DNA-binding transcriptional repressor	
LTAA-CPLX			low-specificity L-threonine aldolase	
ATOA-CPLX			&beta; complex	
CPLX0-7726			23S rRNA m<sup>5</sup>C1962 methyltransferase	ribosomal RNA large subunit methyltransferase I
HOLO-ACP-SYNTH-CPLX				
AROF-CPLX				
CPLX0-7707			NikR-Ni DNA binding transcriptional repressor	
GLYOXI-CPLX			glyoxalase I	GLX I
ALPHAGALACTOSID-CPLX				
CPLX0-7683			sulfoquinovose isomerase	
GLUTAMINA-CPLX				
ACSERLYB-CPLX			cysteine synthase B	
CPLX0-7655			maltose outer membrane porin / phage lambda receptor protein	maltoporin, maltose high-affinity receptor, phage lambda receptor protein
FUMARATE-REDUCTASE				menaquinol:fumarate oxidoreductase, FRD, QFR, fumarate reductase, quinol:fumarate oxidoreductase
ABC-7-CPLX			sulfate / thiosulfate / selenite / selenate  ABC transporter  CysAUWCysP	
CPLX0-7631			L-fucose isomerase	
FAO-CPLX			aerobic fatty acid oxidation complex	
ABC-5-CPLX			vitamin B<sub>12</sub> ABC transporter	
CPLX0-761			xanthine dehydrogenase	
EIISGA			L-ascorbate PTS permease	EII<sup>Sga</sup>, EII<sup>Ula</sup>, Enzyme II<sup>Sga</sup>, Enzyme II<sup>Ula</sup>
ABC-28-CPLX			ribose ABC transporter	
CPLX0-7520			cyanase	
DIHYDROPICRED-CPLX			4-hydroxy-tetrahydrodipicolinate reductase	
ABC-12-CPLX			glutamine ABC transporter	
CPLX0-7418			MprA DNA-binding transcriptional repressor	
CYTIDEAM-CPLX			cytidine deaminase	
CPLX0-841			MazE antitoxin of the MazF-MazE toxin-antitoxin system and DNA-binding transcriptional repressor	
CPLX0-3937			evolved &beta;-D-galactosidase	
CPLX0-8196			effector protein of the MinC-MinD-MinE system that regulates septum placement	
CPLX0-3861				
CPLX0-8177			predicted regulator of phosphatidylethanolamine synthesis	
CPLX0-3581			D-Tyr-tRNA<sup>Tyr</sup> deacylase	
CPLX0-8154			c-di-GMP binding protein involved in biofilm dispersal	
CPLX0-322			inosine-guanosine kinase	guanosine-inosine kinase, guanosine kinase
CPLX0-8111			ssDNA translocase and dsDNA helicase - DNA helicase II	
CPLX0-3021			isoaspartyl dipeptidase	
CPLX0-8089			protein translocation ATPase	
TRPS-CPLX				
CPLX0-254				
CPLX0-8008				
TATABCE-CPLX			twin arginine protein translocation system	Tat system, Tat translocase, TatABCE, TatABC
CPLX0-242			thiosulfate sulfurtransferase	
CPLX0-7984			S-glutathionyl-(chloro)hydroquinone reductase	
SAMDECARB-CPLX				
CPLX0-225			alkanesulfonate monooxygenase, FMNH<sub>2</sub>-dependent	
CPLX0-7960			amino acid deglycase	chaperone, protecting proteins in response to oxidative stress
PYRUVATEDEH-CPLX				
CPLX0-1923			TonB energy transducing system	
CPLX0-7938			PTS enzyme I	Enzyme I, Enzyme I<sup>sugar</sup>, EI<sup>sugar</sup>, phosphoenolpyruvate-protein phosphotransferase PtsI
PII2-CPLX			nitrogen regulatory protein GlnK	PII-2, nitrogen regulatory protein PII 2
CPLX0-1521			Dps complex; stationary phase nucleoid component that sequesters iron and protects DNA from damage	
CPLX0-7912			phosphate acetyltransferase	
PC00086			RhaS transcriptional activator	RhaS
CPLX0-1142			formyl-CoA transferase	
CPLX0-7853			GAP-like protein that activates GTPase activity of Der	
PABASYN-CPLX				
CPLX-3945				
CPLX0-7823			DosC-DosP complex	
NITRATREDUCTA-CPLX			nitrate reductase A	NRA, quinol:nitrate oxidoreductase
CPLX-154			&beta;-glucoside PTS permease BglF / BglG kinase / BglG phosphatase (cryptic)	EII<sup>bgl</sup>, Enzyme II<sup>bgl</sup>
CPLX0-7796			MetJ-S-adenosylmethionine DNA-binding transcriptional repressor	
MENF-CPLX			isochorismate synthase 2	
BIOTIN-CARBOXYL-CPLX				
CPLX0-7754			UhpA-Phosphorylated DNA-binding transcriptional activator	UhpA response regulator - phosphorylated, UhpA-P<sup>asp54</sup>
L-GLN-FRUCT-6-P-AMINOTRANS-CPLX			L-glutamine:D-fructose-6-phosphate aminotransferase	
ASPKINIIHOMOSERDEHYDROGII-CPLX				aspartate kinase II, aspartokinase II, homoserine dehydrogenase II
CPLX0-7723				
HISTDEHYD-CPLX				
ARGDECARBOXDEG-CPLX				
CPLX0-7698			MukF dimer	
GLYCPDIESTER-PERI-CPLX				
ALD-CPLX			aldehyde dehydrogenase A, NAD-linked	
CPLX0-7678			ZntR-Zn<sup>2+</sup> DNA-binding transcriptional activator	
GLUTAMATESYN-CPLX			glutamate synthase	NADPH-GOGAT
ACNEULY-CPLX				
CPLX0-7652			L-rhamnose isomerase	
FUMARASE-A			fumarase A	
ABC-62-CPLX			LolCDE ABC lipoprotein transporter	
CPLX0-7628				
FABZ-CPLX			3-hydroxy-acyl-[acyl-carrier-protein] dehydratase	(3R)-hydroxymyristoyl-ACP dehydratase, (3R)-hydroxymyristoyl-(acyl-carrier-protein) dehydratase
ABC-46-CPLX			galactofuranose / galactopyranose ABC transporter	
CPLX0-7597			protein involved in modification of U34 in tRNA	
E1P-CPLX			pyruvate dehydrogenase	
ABC-25-CPLX			putrescine ABC transporter	
CPLX0-7462				
DIAMINOPIMDECARB-CPLX				
7KAPSYN-CPLX				
CPLX0-721				
CYSTATHIONINE-BETA-LYASE-CPLX				
CPLX0-3957			ATP dependent structure specific DNA nuclease	
CPLX0-8212				
CPLX0-3933			Outer Membrane Protein Assembly Complex	
CPLX0-8190				
CPLX0-3803			DNA polymerase III, holoenzyme	
CPLX0-8174			Cas1-Cas2 complex	
CPLX0-3521			polynucleotide phosphorylase	PNPase
CPLX0-8128				
CPLX0-3181				
CPLX0-8108			small heat shock protein IbpA homodimer	
XANTHOSINEPHOSPHORY-CPLX			xanthosine phosphorylase	purine nucleoside phosphorylase II
CPLX0-3			primosomal replication protein N	PriB
CPLX0-8045			molybdopterin molybdenumtransferase	
TRANSALDOLB-CPLX				
TRANS-CPLX-202			MdtABC-TolC multidrug efflux system	
CPLX0-252			KASIII	&beta;-ketoacyl-acyl carrier protein synthase III, &beta;-ketoacyl-ACP synthase III, 3-oxoacyl-ACP synthase III, KASIII
SULFITE-REDUCT-CPLX			assimilatory sulfite reductase (NADPH)	
CPLX0-240			tagatose-1,6-bisphosphate aldolase 1	
CPLX0-7981			mechanosensitive channel of miniconductance YbdG	
RUVABC-CPLX			resolvasome	RuvABC
CPLX0-2201			The Tol-Pal Cell Envelope Complex	
CPLX0-7957			selenide, water dikinase	
PUTA-CPLX			fused PutA DNA-binding transcriptional repressor / proline dehydrogenase / 1-pyrroline-5-carboxylate dehydrogenase	
CPLX0-1841			predicted xanthine dehydrogenase	
CPLX0-7934			FtsLBQ cell division complex	
PHOSPHASERDECARB-DIMER			phosphatidylserine decarboxylase, heterodimer	
CPLX0-1421			bacterioferritin	
CPLX0-7908			iron-sulfur cluster assembly protein	
PC00061			Cra DNA-binding transcriptional dual regulator	FruR, Cra
CPLX0-1101			tRNA-guanine transglycosylase	
CPLX0-7848			L-ascorbate 6-phosphate lactonase	
ORNDECARBOXDEG-CPLX			ornithine decarboxylase, degradative	
CPLX-171				
CPLX0-782			lipoyl synthase	
NARQ-CPLX			NarQ sensory histidine kinase	
COADTRI-CPLX			phosphopantetheine adenylyltransferase	
CPLX0-7791			RelB-RelE antitoxin/toxin complex and DNA-binding transcriptional repressor	RelBE
MALIC-NADP-CPLX				
BADH-CPLX				
CPLX0-7745			MurR DNA-binding transcriptional dual regulator	
KDO-8PSYNTH-CPLX			3-deoxy-D-<i>manno</i>-octulosonate 8-phosphate synthase	
ASPCARBREG-DIMER			aspartate carbamoyltransferase, regulatory subunit	
CPLX0-7720				
H2PTEROATESYNTH-CPLX				
ARABISOM-CPLX			L-arabinose isomerase	
CPLX0-7695				
GLYCDEH-CPLX			L-1,2-propanediol dehydrogenase / glycerol dehydrogenase	
AIRS-CPLX				
CPLX0-7672			MntR-Mn<sup>2+</sup> DNA-binding transcriptional dual regulator	
GLUCONOKINII-CPLX			D-gluconate kinase, thermostable	gluconokinase I
ACETYLGLUTKIN-CPLX			acetylglutamate kinase	N-acetylglutamate kinase, N-acetylglutamokinase, NAG kinase, AGK, ATP:N-acetyl-L-glutamate 5-phosphotransferase
CPLX0-7647			ribokinase	
FORMYLTHFDEFORMYL-CPLX				formyl-FH(4) hydrolase
ABC-6-CPLX			glutathione / L-cysteine  efflux transporter CydDC	
CPLX0-7625			dCMP phosphohydrolase	
F16B-CPLX			fructose-1,6-bisphosphatase I	
ABC-41-CPLX			peptide ABC transporter YejABEF	
CPLX0-7538			cell division factor ZapA, localizes to the cytokinetic ring	
DUTP-PYROP-CPLX			deoxyuridine triphosphatase	
ABC-22-CPLX			peptide ABC transporter OppABCDF	
CPLX0-7451			Flagellar Export Apparatus	
DHHB-METHYLTRANSFER-CPLX			bifunctional 3-demethylubiquinone-<i>8</i> 3-<i>O</i>-methyltransferase and 2-octaprenyl-6-hydroxyphenol methylase	
6PFK-2-CPX			6-phosphofructokinase II	PFK II
CPLX0-661			predicted hydrolase	
CTPSYN-CPLX			CTP synthase	
CPLX0-3954				
CPLX0-8208			S6:S18 ribosomal subunit complex	S6:S18
CPLX0-3930			FlhDC DNA-binding transcriptional dual regulator	FlhDC
CPLX0-8187			serine endoprotease, periplasmic	
CPLX0-3781			YefM-YoeB antitoxin/toxin complex and DNA-binding transcriptional repressor	YefMB
CPLX0-8167			hydrogenase 1, oxygen tolerant hydrogenase	
CPLX0-3461			ribonuclease E	RNase E, Rne
CPLX0-8124			tRNA C32 thiolase	
CPLX0-3121			chromate reductase	
CPLX0-8105			methyl accepting chemotaxis protein - ribose/galactose/glucose sensing	
URACIL-PRIBOSYLTRANS-CPLX				
CPLX0-2921			serine protease Do	
CPLX0-8034				
TPI				
CPLX0-250			hydrogenase 4	Hyf, HYD4
CPLX0-7997			diaminopimelate epimerase	
SUCCCOASYN				
CPLX0-237			serine acetyltransferase	
CPLX0-7977				ribosomal RNA small subunit methyltransferase H
RIBONUCLEOSIDE-DIP-REDUCTII-CPLX			ribonucleoside-diphosphate reductase 2	RDPR-II
CPLX0-2121			EmrAB-TolC multidrug efflux transport system	
CPLX0-7952			ferric coprogen outer membrane transport complex	
PSERTRANSAM-CPLX				
CPLX0-1721			copper / silver efflux system	CusCFBA
CPLX0-7929			YefM-antitoxin DNA-binding transcriptional repressor	YefM
PHOSACETYLTRANS-CPLX				
CPLX0-1341			SufBC<sub>2</sub>D Fe-S cluster scaffold complex	
CPLX0-7889			EF-P-lysine lysyltransferase	
PC00027			IHF DNA-binding transcriptional dual regulator	IHF
CPLX0-0			primosomal protein DnaT	primosomal protein i
CPLX0-7843			formate channel FocA	
ORNCARBAMTRANSFERF-CPLX			ornithine carbamoyltransferase chain F	OTCase-2
CPLX-168			trehalose PTS permease	EII<sup>Tre</sup>, Enzyme II <sup>Tre</sup>
CPLX0-7816			conserved DNA-binding protein	
NAG1P-URIDYLTRANS-CPLX			fused N-acetylglucosamine-1-phosphate uridyltransferase and glucosamine-1-phosphate acetyltransferase	
CITRATE-SI-SYNTHASE				
CPLX0-7787			DinJ-YafQ antitoxin/toxin complex and DNA-binding transcriptional repressor	DinJ/Q
MALATE-DEHASE				
ATPSYN-CPLX				ATP synthase F0F1, ATP synthase F1F0
CPLX0-7740			CytR DNA-binding transcriptional repressor	
IMP-DEHYDROG-CPLX				
ASPAMINOTRANS-DIMER			aspartate aminotransferase, PLP-dependent	
CPLX0-7717			peptidoglycan glycosyltransferase / peptidoglycan D,D-transpeptidase - MrcA	
GST-CPLX				
APHA-CPLX			acid phosphatase / phosphotransferase	AphA
CPLX0-7692			nucleoside triphosphate pyrophosphohydrolase	
GLUTKIN-CPLX			glutamate 5-kinase	G5K
ADHE-CPLX			aldehyde-alcohol dehydrogenase	pyruvate-formate-lyase deactivase
CPLX0-7667			NADPH-dependent aldehyde reductase	
GDHA-CPLX			glutamate dehydrogenase	
ACETOLACTSYNIII-CPLX				acetolactate synthase III, acetohydroxy acid synthase III, AHAS III, acetohydroxybutanoate synthase III
